DATE;GBPUSD;EURAUD;EURCAD;EURGBP;EURUSD;GBPAUD;GBPCHF
23/06/2016 23:00;1.36595;1.48462;1.44342;0.81204;1.10913;1.83033;1.32744
26/06/2016 23:00;1.32192;1.50432;1.44077;0.83313;1.10238;1.80291;1.29343
27/06/2016 23:00;1.33379;1.49754;1.44087;0.82908;1.10633;1.8062;1.30972
28/06/2016 23:00;1.34249;1.49272;1.43862;0.82855;1.11235;1.8012;1.31505
29/06/2016 23:00;1.33076;1.49028;1.43527;0.83421;1.11064;1.7856;1.29861
30/06/2016 23:00;1.32718;1.4846;1.43724;0.83871;1.11365;1.76861;1.29052
03/07/2016 23:00;1.32854;1.47898;1.43244;0.83903;1.11523;1.76119;1.28948
04/07/2016 23:00;1.3021;1.48391;1.43736;0.85038;1.10746;1.74484;1.27186
05/07/2016 23:00;1.29284;1.47606;1.43855;0.85832;1.10996;1.71837;1.26
06/07/2016 23:00;1.2905;1.47854;1.43814;0.85661;1.10617;1.72498;1.26256
07/07/2016 23:00;1.29529;1.45902;1.4412;0.85254;1.10497;1.70911;1.27311
10/07/2016 23:00;1.29937;1.46777;1.45014;0.85056;1.10564;1.72477;1.27682
11/07/2016 23:00;1.32446;1.45076;1.44229;0.83478;1.10599;1.73742;1.30993
12/07/2016 23:00;1.31439;1.45745;1.43897;0.84346;1.10892;1.72767;1.2951
13/07/2016 23:00;1.33411;1.45659;1.43282;0.83315;1.11169;1.748;1.3086
14/07/2016 23:00;1.31838;1.45604;1.43028;0.83604;1.10295;1.739;1.29377
17/07/2016 23:00;1.32548;1.45869;1.43357;0.8354;1.10749;1.74569;1.302
18/07/2016 23:00;1.31091;1.46837;1.43474;0.8405;1.10195;1.74665;1.29185
19/07/2016 23:00;1.32028;1.47256;1.43795;0.83366;1.10134;1.76523;1.30346
20/07/2016 23:00;1.32318;1.47079;1.44284;0.83299;1.10243;1.76512;1.30413
21/07/2016 23:00;1.3109;1.46987;1.44072;0.83721;1.09754;1.75495;1.29377
24/07/2016 23:00;1.31354;1.47161;1.45281;0.83659;1.09947;1.75842;1.29488
25/07/2016 23:00;1.31277;1.46409;1.44871;0.8366;1.09862;1.74973;1.30284
26/07/2016 23:00;1.32211;1.47595;1.45831;0.83619;1.10579;1.76488;1.30351
27/07/2016 23:00;1.31608;1.47606;1.45706;0.8412;1.10755;1.75272;1.29091
28/07/2016 23:00;1.32224;1.46927;1.45675;0.84449;1.11726;1.73866;1.28177
31/07/2016 23:00;1.31741;1.48044;1.46446;0.84669;1.11611;1.74752;1.27554
01/08/2016 23:00;1.33549;1.47461;1.47117;0.84011;1.12215;1.75475;1.28777
02/08/2016 23:00;1.33234;1.46914;1.45667;0.83666;1.11491;1.75565;1.29655
03/08/2016 23:00;1.31056;1.45856;1.44857;0.84897;1.11273;1.71773;1.27649
04/08/2016 23:00;1.30669;1.45509;1.46006;0.84794;1.10854;1.71475;1.28142
07/08/2016 23:00;1.30388;1.44914;1.45821;0.85022;1.10877;1.70426;1.28093
08/08/2016 23:00;1.30008;1.44864;1.45819;0.85488;1.11163;1.69423;1.27574
09/08/2016 23:00;1.30083;1.45036;1.45913;0.85891;1.11753;1.68824;1.26812
10/08/2016 23:00;1.29553;1.44651;1.44712;0.85952;1.11372;1.68273;1.26376
11/08/2016 23:00;1.29148;1.45818;1.44576;0.86374;1.11621;1.68787;1.25865
14/08/2016 23:00;1.28771;1.45723;1.44521;0.8682;1.11832;1.67781;1.25271
15/08/2016 23:00;1.30453;1.46545;1.45059;0.86442;1.1278;1.69513;1.25423
16/08/2016 23:00;1.30407;1.47412;1.44968;0.86583;1.12883;1.70285;1.25453
17/08/2016 23:00;1.31643;1.47684;1.45095;0.86204;1.13529;1.71264;1.25631
18/08/2016 23:00;1.30736;1.48399;1.45602;0.86592;1.13216;1.7139;1.25481
21/08/2016 23:00;1.31367;1.484;1.46544;0.86155;1.132;1.72206;1.26426
22/08/2016 23:00;1.3197;1.48436;1.45976;0.85654;1.13052;1.73285;1.27111
23/08/2016 23:00;1.32312;1.47923;1.45594;0.85116;1.12636;1.73766;1.27931
24/08/2016 23:00;1.31902;1.48094;1.45776;0.85527;1.1284;1.7315;1.27621
25/08/2016 23:00;1.31297;1.4801;1.45499;0.85208;1.11951;1.73564;1.284
28/08/2016 23:00;1.3103;1.47821;1.45564;0.85371;1.11885;1.73077;1.2818
29/08/2016 23:00;1.3076;1.48327;1.45943;0.85173;1.1143;1.74106;1.28638
30/08/2016 23:00;1.31371;1.48386;1.46208;0.84908;1.11574;1.74731;1.29249
31/08/2016 23:00;1.32672;1.48258;1.46687;0.84377;1.11965;1.75679;1.30031
01/09/2016 23:00;1.32906;1.47246;1.44802;0.83891;1.11539;1.75454;1.30279
04/09/2016 23:00;1.3301;1.46991;1.44091;0.83777;1.11468;1.75398;1.30343
05/09/2016 23:00;1.3438;1.46388;1.44548;0.83745;1.1255;1.74805;1.30306
06/09/2016 23:00;1.33394;1.46448;1.44799;0.84232;1.12392;1.73841;1.29386
07/09/2016 23:00;1.32911;1.47266;1.45647;0.84693;1.12596;1.73842;1.29239
08/09/2016 23:00;1.32606;1.48918;1.46544;0.84644;1.12318;1.7589;1.29361
11/09/2016 23:00;1.33353;1.48483;1.46496;0.84221;1.12348;1.7625;1.2958
12/09/2016 23:00;1.31913;1.50285;1.47811;0.85031;1.12184;1.76717;1.28763
13/09/2016 23:00;1.32327;1.50549;1.48418;0.84969;1.12487;1.77135;1.28788
14/09/2016 23:00;1.32369;1.49594;1.47946;0.84921;1.12436;1.7614;1.2861
15/09/2016 23:00;1.29953;1.48855;1.47321;0.85761;1.11509;1.73428;1.27361
18/09/2016 23:00;1.30277;1.48302;1.4751;0.85748;1.11736;1.72928;1.27677
19/09/2016 23:00;1.29874;1.47562;1.47047;0.85843;1.11503;1.71856;1.27166
20/09/2016 23:00;1.3028;1.46702;1.4654;0.85845;1.1187;1.70853;1.26886
21/09/2016 23:00;1.30746;1.46593;1.46157;0.85699;1.1208;1.71014;1.2667
22/09/2016 23:00;1.29604;1.47233;1.47771;0.86553;1.12237;1.70084;1.25728
25/09/2016 23:00;1.29743;1.47367;1.48835;0.86718;1.12532;1.6989;1.25746
26/09/2016 23:00;1.30216;1.46235;1.4797;0.86108;1.12146;1.69852;1.26416
27/09/2016 23:00;1.30152;1.45805;1.46709;0.86147;1.12172;1.69203;1.2635
28/09/2016 23:00;1.29677;1.46928;1.47474;0.8651;1.12213;1.69808;1.25265
29/09/2016 23:00;1.29737;1.46738;1.47467;0.8656;1.12392;1.69329;1.25997
02/10/2016 23:00;1.28392;1.46048;1.47059;0.87292;1.12104;1.6726;1.2497
03/10/2016 23:00;1.27264;1.46984;1.47777;0.88014;1.12027;1.6695;1.24563
04/10/2016 23:00;1.27458;1.46963;1.4762;0.87885;1.12044;1.67195;1.24159
05/10/2016 23:00;1.2614;1.46969;1.47363;0.88364;1.11497;1.66276;1.23721
06/10/2016 23:00;1.2427;1.47567;1.4889;0.90035;1.11986;1.63779;1.21446
09/10/2016 23:00;1.23599;1.46428;1.46761;0.90078;1.11375;1.62468;1.21427
10/10/2016 23:00;1.21196;1.46599;1.46606;0.91151;1.10529;1.60746;1.19798
11/10/2016 23:00;1.22045;1.45526;1.46111;0.90145;1.10062;1.61367;1.20906
12/10/2016 23:00;1.22512;1.46029;1.45819;0.90207;1.1055;1.6186;1.20833
13/10/2016 23:00;1.2181;1.43928;1.44126;0.9002;1.09715;1.59925;1.20635
16/10/2016 23:00;1.21797;1.44198;1.44398;0.9027;1.09995;1.59651;1.20471
17/10/2016 23:00;1.22964;1.43209;1.43923;0.89265;1.09807;1.60398;1.21688
18/10/2016 23:00;1.22859;1.42085;1.43896;0.893;1.09736;1.59042;1.21461
19/10/2016 23:00;1.22515;1.4326;1.44573;0.89181;1.09292;1.60601;1.21626
20/10/2016 23:00;1.2228;1.42992;1.45093;0.88922;1.08818;1.60714;1.21474
23/10/2016 23:00;1.22362;1.42959;1.44574;0.8891;1.08811;1.60763;1.21576
24/10/2016 23:00;1.21847;1.42375;1.45348;0.89326;1.08879;1.5935;1.21179
25/10/2016 23:00;1.22453;1.42552;1.45941;0.89056;1.09076;1.60042;1.21644
26/10/2016 23:00;1.21609;1.43538;1.45842;0.89574;1.08952;1.60215;1.20825
27/10/2016 23:00;1.21833;1.44496;1.47129;0.90089;1.09824;1.603;1.20341
30/10/2016 23:00;1.22435;1.4429;1.47225;0.89666;1.098;1.60892;1.21071
31/10/2016 23:00;1.22407;1.44452;1.48013;0.9028;1.10552;1.59963;1.19392
01/11/2016 23:00;1.2301;1.44855;1.48612;0.90191;1.10972;1.60585;1.19735
02/11/2016 23:00;1.24584;1.44519;1.48757;0.89103;1.11042;1.62155;1.21344
03/11/2016 23:00;1.25177;1.45154;1.49294;0.88985;1.11378;1.63134;1.21195
07/11/2016 00:00;1.23937;1.42837;1.47531;0.89052;1.10401;1.60376;1.20764
08/11/2016 00:00;1.2372;1.42022;1.4649;0.89035;1.10256;1.59439;1.20985
09/11/2016 00:00;1.24025;1.4285;1.46421;0.87928;1.09094;1.62418;1.2209
10/11/2016 00:00;1.25518;1.43052;1.46706;0.86743;1.08914;1.64879;1.23874
11/11/2016 00:00;1.25954;1.4382;1.46917;0.8614;1.08516;1.66778;1.24372
14/11/2016 00:00;1.2486;1.42089;1.45524;0.85942;1.07364;1.65261;1.24598
15/11/2016 00:00;1.2455;1.41802;1.44165;0.86057;1.07206;1.64769;1.24776
16/11/2016 00:00;1.24389;1.42901;1.43742;0.85907;1.06906;1.66311;1.24656
17/11/2016 00:00;1.24107;1.43392;1.43655;0.85513;1.06262;1.67516;1.24988
18/11/2016 00:00;1.23366;1.4428;1.42982;0.85705;1.05866;1.68214;1.24671
21/11/2016 00:00;1.24881;1.44185;1.42585;0.85066;1.06272;1.69452;1.25946
22/11/2016 00:00;1.24223;1.43526;1.42804;0.85528;1.0626;1.67811;1.25595
23/11/2016 00:00;1.24371;1.4285;1.42316;0.84798;1.05534;1.68333;1.26468
24/11/2016 00:00;1.24448;1.4239;1.42292;0.84731;1.05518;1.6794;1.26517
25/11/2016 00:00;1.24843;1.42363;1.42988;0.84807;1.05901;1.67567;1.2639
28/11/2016 00:00;1.24128;1.41822;1.42343;0.85458;1.06133;1.65918;1.25753
29/11/2016 00:00;1.24892;1.4229;1.43025;0.85242;1.06492;1.66901;1.26352
30/11/2016 00:00;1.25039;1.43391;1.42263;0.84652;1.05881;1.69299;1.27191
01/12/2016 00:00;1.25875;1.43771;1.4196;0.84671;1.06607;1.69771;1.27205
02/12/2016 00:00;1.27265;1.42967;1.41728;0.83761;1.06632;1.70634;1.28609
05/12/2016 00:00;1.27305;1.4405;1.42828;0.84522;1.07635;1.70377;1.28116
06/12/2016 00:00;1.2676;1.43624;1.42287;0.84517;1.07185;1.6988;1.28015
07/12/2016 00:00;1.26238;1.43694;1.42277;0.85157;1.07526;1.68715;1.27105
08/12/2016 00:00;1.2583;1.42181;1.39992;0.84333;1.06144;1.68612;1.27891
09/12/2016 00:00;1.25646;1.41735;1.391;0.83981;1.05591;1.68691;1.27796
12/12/2016 00:00;1.26718;1.41798;1.39624;0.83842;1.06342;1.68979;1.28415
13/12/2016 00:00;1.26564;1.41659;1.39513;0.8393;1.06246;1.68765;1.28125
14/12/2016 00:00;1.25593;1.42227;1.39903;0.83816;1.05335;1.69606;1.28125
15/12/2016 00:00;1.2416;1.41499;1.38857;0.83839;1.04131;1.68712;1.27861
16/12/2016 00:00;1.24856;1.43025;1.39295;0.83619;1.04483;1.70897;1.28166
19/12/2016 00:00;1.23918;1.43555;1.3946;0.83913;1.04027;1.71004;1.27338
20/12/2016 00:00;1.23642;1.43095;1.3885;0.83979;1.03882;1.70313;1.27175
21/12/2016 00:00;1.23505;1.43999;1.398;0.84367;1.04237;1.70621;1.26827
22/12/2016 00:00;1.22809;1.44604;1.4069;0.84958;1.0436;1.70186;1.25975
23/12/2016 00:00;1.22871;1.4565;1.41482;0.85051;1.04532;1.71116;1.261
26/12/2016 00:00;1.22805;1.45304;1.41156;0.85017;1.04511;1.70658;1.25983
27/12/2016 00:00;1.22661;1.45492;1.41962;0.85214;1.04553;1.70704;1.26091
28/12/2016 00:00;1.22238;1.45048;1.41156;0.85132;1.04112;1.7031;1.25684
29/12/2016 00:00;1.22571;1.45272;1.41588;0.8552;1.04894;1.69755;1.25378
30/12/2016 00:00;1.23399;1.45964;1.41272;0.85184;1.0515;1.71142;1.2558
02/01/2017 00:00;1.22744;1.4543;1.40432;0.85136;1.04542;1.70747;1.25621
03/01/2017 00:00;1.2236;1.44099;1.39713;0.85021;1.04054;1.69422;1.25724
04/01/2017 00:00;1.23208;1.43962;1.39483;0.85096;1.04889;1.69158;1.25765
05/01/2017 00:00;1.24147;1.44494;1.40243;0.85369;1.06058;1.69124;1.25376
06/01/2017 00:00;1.22798;1.44282;1.39383;0.85686;1.0529;1.68252;1.25009
09/01/2017 00:00;1.21581;1.43762;1.39721;0.86912;1.05726;1.65337;1.23426
10/01/2017 00:00;1.21752;1.4322;1.39643;0.86657;1.0554;1.65206;1.23806
11/01/2017 00:00;1.22085;1.42197;1.39451;0.86654;1.05822;1.64084;1.23801
12/01/2017 00:00;1.21604;1.418;1.39484;0.87239;1.06123;1.62464;1.22904
13/01/2017 00:00;1.2175;1.41847;1.39527;0.87329;1.0642;1.62327;1.23027
16/01/2017 00:00;1.20411;1.41703;1.3965;0.87932;1.05986;1.6107;1.21836
17/01/2017 00:00;1.24128;1.41572;1.39718;0.86281;1.07135;1.64044;1.24319
18/01/2017 00:00;1.22574;1.41612;1.41035;0.86682;1.06293;1.63337;1.23495
19/01/2017 00:00;1.23418;1.40978;1.41991;0.86381;1.06634;1.63167;1.2417
20/01/2017 00:00;1.23741;1.4154;1.42415;0.86462;1.0699;1.63607;1.23913
23/01/2017 00:00;1.2532;1.41894;1.42462;0.85868;1.07634;1.65217;1.24865
24/01/2017 00:00;1.25194;1.41504;1.41197;0.85699;1.0731;1.65071;1.25283
25/01/2017 00:00;1.26303;1.41921;1.40451;0.85059;1.0747;1.66808;1.2622
26/01/2017 00:00;1.25914;1.4172;1.39804;0.84777;1.06827;1.67039;1.25851
27/01/2017 00:00;1.25447;1.41649;1.40673;0.85227;1.06958;1.66131;1.25333
30/01/2017 00:00;1.2484;1.41538;1.40272;0.85643;1.06948;1.65284;1.24248
31/01/2017 00:00;1.25777;1.4231;1.4069;0.85812;1.07974;1.6577;1.24396
01/02/2017 00:00;1.26568;1.41923;1.4051;0.85056;1.07681;1.66806;1.25649
02/02/2017 00:00;1.25236;1.40486;1.40138;0.85867;1.07578;1.6355;1.24348
03/02/2017 00:00;1.24765;1.40255;1.40463;0.86347;1.07818;1.62302;1.23907
06/02/2017 00:00;1.24651;1.40316;1.40632;0.86209;1.07494;1.62709;1.23503
07/02/2017 00:00;1.25075;1.40045;1.40831;0.85366;1.0683;1.63986;1.24759
08/02/2017 00:00;1.2541;1.39938;1.40616;0.85298;1.06983;1.64031;1.2472
09/02/2017 00:00;1.24942;1.3973;1.40047;0.85274;1.06545;1.63866;1.25137
10/02/2017 00:00;1.24835;1.38547;1.39169;0.85167;1.06397;1.62553;1.25104
13/02/2017 00:00;1.25239;1.38683;1.3851;0.846;1.05979;1.63892;1.25906
14/02/2017 00:00;1.24664;1.37993;1.38296;0.84788;1.05774;1.62638;1.25405
15/02/2017 00:00;1.24589;1.37455;1.38623;0.85057;1.05999;1.61581;1.25256
16/02/2017 00:00;1.24887;1.38737;1.39507;0.85449;1.06733;1.62307;1.24531
17/02/2017 00:00;1.24069;1.38449;1.38923;0.85522;1.06114;1.61807;1.24424
20/02/2017 00:00;1.24597;1.3801;1.3905;0.85148;1.06108;1.62011;1.24965
21/02/2017 00:00;1.2473;1.37261;1.38448;0.84477;1.05366;1.62472;1.25932
22/02/2017 00:00;1.24419;1.37045;1.38975;0.84798;1.05573;1.61569;1.25718
23/02/2017 00:00;1.25561;1.37142;1.38659;0.84264;1.05815;1.62691;1.26319
24/02/2017 00:00;1.24561;1.37636;1.38237;0.84712;1.05595;1.6227;1.25498
27/02/2017 00:00;1.24426;1.37944;1.39503;0.85086;1.05859;1.62126;1.2554
28/02/2017 00:00;1.238;1.38137;1.40666;0.85421;1.05762;1.61662;1.245
01/03/2017 00:00;1.22922;1.37374;1.40528;0.85778;1.05471;1.60116;1.24013
02/03/2017 00:00;1.2265;1.38727;1.40685;0.8563;1.05064;1.61961;1.2428
03/03/2017 00:00;1.22915;1.39803;1.42024;0.86338;1.06203;1.6178;1.23836
06/03/2017 00:00;1.22352;1.39589;1.41883;0.86474;1.05807;1.61414;1.23834
07/03/2017 00:00;1.21984;1.3926;1.41717;0.86604;1.05663;1.60757;1.23592
08/03/2017 00:00;1.2165;1.40029;1.42169;0.86615;1.05402;1.61615;1.2344
09/03/2017 00:00;1.21642;1.40894;1.42883;0.86935;1.05766;1.6202;1.23081
10/03/2017 00:00;1.21636;1.41494;1.43756;0.87712;1.06728;1.61226;1.22865
12/03/2017 23:00;1.22178;1.40703;1.4323;0.87183;1.06536;1.61371;1.23065
13/03/2017 23:00;1.21487;1.40261;1.4293;0.87249;1.06035;1.60716;1.22732
14/03/2017 23:00;1.22911;1.39218;1.42797;0.87313;1.07339;1.59423;1.22924
15/03/2017 23:00;1.23586;1.4021;1.43381;0.871;1.07652;1.6096;1.23162
16/03/2017 23:00;1.23945;1.3934;1.43345;0.86615;1.07382;1.60812;1.2375
19/03/2017 23:00;1.23578;1.38903;1.43358;0.86897;1.07393;1.59809;1.23395
20/03/2017 23:00;1.24769;1.40538;1.44309;0.86624;1.08097;1.62227;1.24002
21/03/2017 23:00;1.2483;1.40606;1.43907;0.86489;1.07963;1.62582;1.2375
22/03/2017 23:00;1.25199;1.41368;1.43941;0.8612;1.0783;1.64135;1.24375
23/03/2017 23:00;1.2471;1.41575;1.44416;0.8656;1.07969;1.63588;1.23617
26/03/2017 23:00;1.25572;1.42602;1.45316;0.86496;1.08638;1.64835;1.23754
27/03/2017 23:00;1.24473;1.41627;1.44682;0.86825;1.08125;1.63062;1.23515
28/03/2017 23:00;1.24347;1.40362;1.43456;0.86571;1.07655;1.62089;1.23882
29/03/2017 23:00;1.24676;1.39692;1.42358;0.85606;1.06744;1.63148;1.24811
30/03/2017 23:00;1.25512;1.39617;1.41828;0.84851;1.06528;1.64517;1.2589
02/04/2017 23:00;1.24839;1.40263;1.4276;0.85431;1.06691;1.64139;1.25031
03/04/2017 23:00;1.24382;1.41083;1.43033;0.85788;1.06729;1.64438;1.24622
04/04/2017 23:00;1.2482;1.40849;1.43229;0.85408;1.06627;1.64867;1.25423
05/04/2017 23:00;1.24677;1.4107;1.42762;0.85351;1.06438;1.65249;1.25291
06/04/2017 23:00;1.23678;1.41122;1.41897;0.85558;1.05889;1.6479;1.24763
09/04/2017 23:00;1.24117;1.41219;1.41195;0.85324;1.05957;1.65454;1.25186
10/04/2017 23:00;1.24893;1.41383;1.41292;0.84893;1.06042;1.66527;1.25826
11/04/2017 23:00;1.25387;1.41758;1.41323;0.85025;1.06651;1.66675;1.25731
12/04/2017 23:00;1.25008;1.40228;1.41446;0.84883;1.06131;1.65175;1.25743
13/04/2017 23:00;1.25172;1.39992;1.41351;0.84693;1.06105;1.65131;1.25916
16/04/2017 23:00;1.25631;1.40195;1.417;0.84696;1.06424;1.65484;1.26206
17/04/2017 23:00;1.284;1.4192;1.43566;0.83544;1.07296;1.69822;1.27902
18/04/2017 23:00;1.27772;1.42855;1.44432;0.83809;1.07101;1.70399;1.27498
19/04/2017 23:00;1.2809;1.42376;1.44337;0.83616;1.07165;1.70208;1.27943
20/04/2017 23:00;1.28022;1.42124;1.4466;0.83704;1.07237;1.69674;1.27493
23/04/2017 23:00;1.27943;1.43552;1.46713;0.84927;1.08672;1.68988;1.27403
24/04/2017 23:00;1.28414;1.44986;1.48265;0.85073;1.09258;1.70402;1.27631
25/04/2017 23:00;1.28464;1.45866;1.48462;0.84853;1.09037;1.71866;1.27597
26/04/2017 23:00;1.29036;1.45613;1.48203;0.84245;1.08718;1.72836;1.28236
27/04/2017 23:00;1.29476;1.45427;1.48705;0.84096;1.08961;1.72867;1.28758
30/04/2017 23:00;1.28838;1.44805;1.49087;0.84569;1.08982;1.71205;1.28363
01/05/2017 23:00;1.29382;1.45026;1.49812;0.84467;1.09293;1.71673;1.28289
02/05/2017 23:00;1.28663;1.46618;1.49415;0.84577;1.08856;1.73313;1.27979
03/05/2017 23:00;1.29214;1.48248;1.50999;0.84989;1.09845;1.74411;1.27447
04/05/2017 23:00;1.29753;1.48125;1.50072;0.84687;1.0995;1.7481;1.28096
07/05/2017 23:00;1.29363;1.47878;1.49553;0.84396;1.09235;1.7517;1.292
08/05/2017 23:00;1.29307;1.48039;1.49167;0.84054;1.0873;1.76067;1.30261
09/05/2017 23:00;1.29375;1.47465;1.48387;0.83991;1.08673;1.75521;1.3052
10/05/2017 23:00;1.28867;1.47172;1.48752;0.84279;1.08612;1.74597;1.29844
11/05/2017 23:00;1.28848;1.47918;1.49838;0.848;1.0931;1.74471;1.2898
14/05/2017 23:00;1.2892;1.48016;1.49607;0.85084;1.09749;1.73876;1.28475
15/05/2017 23:00;1.29155;1.49232;1.5077;0.85779;1.10826;1.73895;1.2732
16/05/2017 23:00;1.2969;1.50134;1.51796;0.86015;1.11584;1.74507;1.26956
17/05/2017 23:00;1.29348;1.49617;1.51011;0.85786;1.11028;1.74255;1.26735
18/05/2017 23:00;1.30349;1.50265;1.51376;0.85938;1.12065;1.74777;1.26767
21/05/2017 23:00;1.29998;1.50282;1.51724;0.86437;1.12372;1.73856;1.26531
22/05/2017 23:00;1.29603;1.49517;1.51115;0.86267;1.11826;1.73283;1.26475
23/05/2017 23:00;1.29725;1.49464;1.50395;0.86473;1.12185;1.72806;1.2621
24/05/2017 23:00;1.29405;1.50386;1.5116;0.86602;1.12102;1.73578;1.2585
25/05/2017 23:00;1.28032;1.50121;1.50308;0.87264;1.11799;1.71821;1.24736
28/05/2017 23:00;1.28375;1.50012;1.50123;0.86943;1.11624;1.72487;1.25476
29/05/2017 23:00;1.28569;1.49807;1.5053;0.86981;1.11856;1.72221;1.25305
30/05/2017 23:00;1.28881;1.51302;1.51784;0.87215;1.12431;1.73451;1.247
